probe_index,probe_label,neuron_A,neuron_B,weighted_score,AHP_depth_abs_slow,AHP_slow_time,AP_amplitude,ISI_CV,ISI_values,adaptation_index,fast_AHP_change,inv_first_ISI,mean_frequency,spike_half_width,time_to_first_spike
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L1_NGC-DA_cAC_1,73.67025544668813,0.8702036565490915,0.043904481737066514,20.404349744833084,0.07269373566215726,0.8529361054616111,0.01686611528748945,4.018270280180049,40.20250148898097,0.0,0.0885298379965026,7.100000000000101
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L1_NGC-SA_cNAC_1,158.31758579118792,52.06922144508818,0.3403571523228232,47.23347376315498,0.145148696851774,5.52132230539008,0.1374043277103668,4.740799702603632,25.846471956577574,14.659092802052186,0.4242936394362202,7.200000000000102
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L1_SLAC_cAC_1,105.95262749454056,10.512123016200126,0.035708297366293294,21.05889007526942,0.08647948110871784,1.0062305898749193,0.02424050430903918,5.895486251917685,56.5068493150677,0.12511573205213722,2.1015042313744225,8.600000000000122
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L4_ChC_cAC_1,94.72677185262944,30.067103337308083,0.16249258937942018,21.728373512615075,0.10539476649369034,2.111871208194321,0.019069823341654565,4.246157795211265,28.594227955844786,0.24987090003496348,0.14220996420608104,7.300000000000104
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L4_LBC_cAC_1,190.6013273643656,68.77340735165934,0.5372515621810366,61.636573099350215,0.08182158614925666,7.154893430373282,0.10503137377584464,4.688483119188285,1.8264840182648072,29.398612054258898,0.4987697691643998,15.900000000000226
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L4_SBC_cAC_1,185.16126131551843,75.52714422116094,0.48249791956916266,34.894634516162824,0.17925099450733245,2.6870057685087265,0.02433059602660527,4.43286192340951,42.61796042617901,15.633978974410823,2.4815959755833963,6.200000000000088
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L5_BP_cNAC_1,313.0279411968887,46.96983859145383,0.8198637438288863,97.94783952361205,0.3943213608515202,4.8017989053346195,0.08254494360715105,2.999671656090639,51.98877702591113,101.70059478931002,0.5226906568888254,4.800000000000068
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L5_BTC_cAC_1,65.331482907032,10.34476950828741,0.09590722600294231,18.236759473561914,0.2151101690032382,2.3515952032610032,0.05551946976672385,4.268239010498269,21.59693940515828,0.0,0.06664344149210018,8.100000000000115
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L5_DBC_bNAC_1,245.48790584708678,86.2043904866084,0.6268568540282018,70.90748714294618,0.4675161940691724,6.95647180688593,0.12084165045569335,4.46274755353569,22.621591051903657,43.601754036276425,0.6182490703773088,8.900000000000126
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L5_MC_cSTUT_1,169.19937055639127,45.42042602626691,0.3185947567508882,41.254237122133446,0.23547490722854778,4.48285623235893,0.07977235535413414,26.339729669791627,35.67351598173467,14.450867052023057,0.34389645274904107,0.6000000000000085
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L5_NBC_cSTUT_1,255.62045298192476,30.704173294425843,0.6764782286801085,97.94783952361205,0.21487486103292092,4.724253531360424,0.04535866150314467,7.5986455519873335,68.49315068493053,43.729580296556676,1.4860983478356962,0.0
